first,last,birth,N
C,G,1931,3160
C,G,1932,2887
C,G,1933,2451
C,G,1934,2481
C,G,1935,2201
C,G,1936,2141
C,G,1937,2026
C,G,1938,2001
C,G,1939,1796
C,G,1940,1756
C,G,1941,1560
C,G,1942,1732
C,G,1943,1592
C,G,1944,1490
C,G,1945,1366
C,G,1946,1450
C,G,1947,1488
C,G,1948,1344
C,G,1949,1279
C,G,1950,1213
C,G,1951,1236
C,G,1952,1189
C,G,1953,1122
C,G,1954,1021
C,G,1955,1005
C,G,1956,861
C,G,1957,785
C,G,1958,654
C,G,1959,614
C,G,1960,595
C,G,1961,512
C,G,1962,462
C,G,1963,438
C,G,1964,337
C,G,1965,309
C,G,1966,235
C,G,1967,199
C,G,1968,177
C,G,1969,191
C,G,1970,142
C,G,1971,121
C,G,1972,130
C,G,1973,108
C,G,1974,116
C,G,1975,86
C,G,1976,84
C,G,1977,76
C,G,1978,70
C,G,1979,57
C,G,1980,52
C,G,1981,57
C,G,1982,55
C,G,1983,60
C,G,1984,41
C,G,1985,42
C,G,1986,36
C,G,1987,37
C,G,1988,21
C,G,1989,26
C,G,1990,26
C,G,1991,19
C,G,1992,23
C,G,1993,12
C,G,1994,16
C,G,1995,13
C,G,1996,18
C,G,1997,12
C,G,1998,27
C,G,1999,26
C,G,2000,26
C,G,2001,14
C,G,2002,27
C,G,2003,20
C,G,2004,18
C,G,2005,20
C,G,2006,13
C,G,2007,14
C,G,2008,15
C,G,2009,9
C,G,2010,11
C,G,2011,4
C,H,1800,0
C,H,1801,0
C,H,1802,0
C,H,1803,0
C,H,1804,0
C,H,1805,0
C,H,1806,0
C,H,1807,0
C,H,1808,0
C,H,1809,0
C,H,1810,0
C,H,1811,1
C,H,1812,0
C,H,1813,0
C,H,1814,0
C,H,1815,0
C,H,1816,0
C,H,1817,0
C,H,1818,0
C,H,1819,1
C,H,1820,0
C,H,1821,0
C,H,1822,0
C,H,1823,0
C,H,1824,0
C,H,1825,0
C,H,1826,0
C,H,1827,0
C,H,1828,0
C,H,1829,0
C,H,1830,0
C,H,1831,0
C,H,1832,0
C,H,1833,0
C,H,1834,1
C,H,1835,0
C,H,1836,0
C,H,1837,0
C,H,1838,0
C,H,1839,0
C,H,1840,0
C,H,1841,0
C,H,1842,0
C,H,1843,0
C,H,1844,0
C,H,1845,1
C,H,1846,0
C,H,1847,0
C,H,1848,0
C,H,1849,0
C,H,1850,0
C,H,1851,0
C,H,1852,0
C,H,1853,1
C,H,1854,0
C,H,1855,0
C,H,1856,0
C,H,1857,0
C,H,1858,0
C,H,1859,0
C,H,1860,0
C,H,1861,1
C,H,1862,1
C,H,1863,3
C,H,1864,0
C,H,1865,5
C,H,1866,13
C,H,1867,15
C,H,1868,21
C,H,1869,30
C,H,1870,52
C,H,1871,75
C,H,1872,113
C,H,1873,148
C,H,1874,191
C,H,1875,249
C,H,1876,375
C,H,1877,441
C,H,1878,524
C,H,1879,657
C,H,1880,797
C,H,1881,905
C,H,1882,1161
C,H,1883,1286
C,H,1884,1534
C,H,1885,1680
C,H,1886,1895
C,H,1887,2150
C,H,1888,2694
C,H,1889,2942
C,H,1890,3020
C,H,1891,3320
C,H,1892,3732
C,H,1893,3965
C,H,1894,4331
C,H,1895,4572
C,H,1896,4777
C,H,1897,4796
C,H,1898,5277
C,H,1899,4941
C,H,1900,5735
C,H,1901,5557
C,H,1902,5941
C,H,1903,6165
C,H,1904,6240
C,H,1905,6732
C,H,1906,6641
C,H,1907,7076
C,H,1908,7350
C,H,1909,7453
C,H,1910,7431
C,H,1911,7499
C,H,1912,7652
C,H,1913,7529
C,H,1914,7671
C,H,1915,7585
C,H,1916,7525
C,H,1917,7331
C,H,1918,7249
C,H,1919,6768
C,H,1920,7055
C,H,1921,6808
C,H,1922,6249
C,H,1923,5938
C,H,1924,5665
C,H,1925,5203
C,H,1926,4646
C,H,1927,4301
C,H,1928,3987
C,H,1929,3550
C,H,1930,3208
C,H,1931,2791
C,H,1932,2541
C,H,1933,2297
C,H,1934,2000
C,H,1935,1890
C,H,1936,1686
C,H,1937,1530
C,H,1938,1369
C,H,1939,1356
C,H,1940,1162
C,H,1941,1123
C,H,1942,1062
C,H,1943,977
C,H,1944,855
C,H,1945,792
C,H,1946,829
C,H,1947,783
C,H,1948,695
C,H,1949,640
C,H,1950,568
C,H,1951,549
C,H,1952,488
C,H,1953,460
C,H,1954,421
C,H,1955,390
C,H,1956,330
C,H,1957,296
C,H,1958,277
C,H,1959,236
C,H,1960,219
C,H,1961,190
C,H,1962,170
C,H,1963,155
C,H,1964,132
C,H,1965,120
C,H,1966,112
C,H,1967,76
C,H,1968,72
C,H,1969,79
C,H,1970,70
C,H,1971,69
C,H,1972,59
C,H,1973,79
C,H,1974,50
C,H,1975,65
C,H,1976,52
C,H,1977,59
C,H,1978,45
C,H,1979,46
C,H,1980,46
C,H,1981,36
C,H,1982,33
C,H,1983,30
C,H,1984,26
C,H,1985,28
C,H,1986,31
C,H,1987,29
C,H,1988,26
C,H,1989,19
C,H,1990,11
C,H,1991,23
C,H,1992,11
C,H,1993,19
C,H,1994,15
C,H,1995,12
C,H,1996,18
C,H,1997,11
C,H,1998,17
C,H,1999,19
C,H,2000,21
C,H,2001,15
C,H,2002,13
C,H,2003,16
C,H,2004,19
C,H,2005,21
C,H,2006,14
C,H,2007,15
C,H,2008,10
C,H,2009,5
C,H,2010,3
C,H,2011,5
C,I,1800,0
C,I,1801,0
C,I,1802,0
C,I,1803,0
C,I,1804,0
C,I,1805,0
C,I,1806,0
C,I,1807,0
C,I,1808,0
C,I,1809,0
C,I,1810,0
C,I,1811,0
C,I,1812,0
C,I,1813,0
C,I,1814,0
C,I,1815,0
C,I,1816,1
C,I,1817,0
C,I,1818,0
C,I,1819,0
C,I,1820,0
C,I,1821,0
C,I,1822,0
C,I,1823,0
C,I,1824,0
C,I,1825,0
C,I,1826,0
C,I,1827,0
C,I,1828,0
C,I,1829,0
C,I,1830,0
C,I,1831,0
C,I,1832,0
C,I,1833,0
C,I,1834,0
C,I,1835,0
C,I,1836,0
C,I,1837,0
C,I,1838,0
C,I,1839,0
C,I,1840,0
C,I,1841,0
C,I,1842,1
C,I,1843,0
C,I,1844,0
C,I,1845,0
C,I,1846,0
C,I,1847,0
C,I,1848,0
C,I,1849,0
C,I,1850,0
C,I,1851,1
C,I,1852,0
C,I,1853,0
C,I,1854,0
C,I,1855,0
C,I,1856,0
C,I,1857,0
C,I,1858,0
C,I,1859,0
C,I,1860,0
C,I,1861,0
C,I,1862,1
C,I,1863,0
C,I,1864,3
C,I,1865,1
C,I,1866,3
C,I,1867,9
C,I,1868,8
C,I,1869,14
C,I,1870,28
C,I,1871,28
C,I,1872,52
C,I,1873,48
C,I,1874,89
C,I,1875,100
C,I,1876,156
C,I,1877,161
C,I,1878,236
C,I,1879,231
C,I,1880,316
C,I,1881,368
C,I,1882,421
C,I,1883,497
C,I,1884,550
C,I,1885,635
C,I,1886,691
C,I,1887,755
C,I,1888,896
C,I,1889,951
C,I,1890,1016
C,I,1891,1033
C,I,1892,1301
C,I,1893,1322
C,I,1894,1437
C,I,1895,1464
C,I,1896,1568
C,I,1897,1561
C,I,1898,1575
C,I,1899,1592
C,I,1900,1794
C,I,1901,1696
C,I,1902,1924
C,I,1903,1876
C,I,1904,2034
C,I,1905,2033
C,I,1906,2159
C,I,1907,2223
C,I,1908,2293
C,I,1909,2315
C,I,1910,2337
C,I,1911,2221
C,I,1912,2302
C,I,1913,2249
C,I,1914,2278
C,I,1915,2193
C,I,1916,2159
C,I,1917,2033
C,I,1918,2126
C,I,1919,2019
C,I,1920,1985
C,I,1921,1926
C,I,1922,1759
C,I,1923,1674
C,I,1924,1666
C,I,1925,1552
C,I,1926,1367
C,I,1927,1267
C,I,1928,1122
C,I,1929,987
C,I,1930,839
C,I,1931,759
C,I,1932,702
C,I,1933,608
C,I,1934,581
C,I,1935,496
C,I,1936,447
C,I,1937,403
C,I,1938,375
C,I,1939,342
C,I,1940,326
C,I,1941,314
C,I,1942,316
C,I,1943,236
C,I,1944,212
C,I,1945,203
C,I,1946,196
C,I,1947,222
C,I,1948,187
C,I,1949,177
C,I,1950,133
C,I,1951,147
C,I,1952,161
C,I,1953,124
C,I,1954,119
C,I,1955,121
C,I,1956,114
C,I,1957,100
C,I,1958,82
C,I,1959,81
C,I,1960,64
C,I,1961,69
C,I,1962,61
C,I,1963,53
C,I,1964,51
C,I,1965,40
C,I,1966,30
C,I,1967,43
C,I,1968,28
C,I,1969,23
C,I,1970,26
C,I,1971,18
C,I,1972,16
C,I,1973,23
C,I,1974,21
C,I,1975,21
C,I,1976,17
C,I,1977,23
C,I,1978,21
C,I,1979,19
C,I,1980,18
C,I,1981,17
C,I,1982,18
C,I,1983,12
C,I,1984,16
C,I,1985,10
C,I,1986,7
C,I,1987,10
C,I,1988,9
C,I,1989,13
C,I,1990,12
C,I,1991,9
C,I,1992,13
C,I,1993,10
C,I,1994,6
C,I,1995,7
C,I,1996,2
C,I,1997,8
C,I,1998,12
C,I,1999,15
C,I,2000,9
C,I,2001,14
C,I,2002,15
C,I,2003,20
C,I,2004,18
C,I,2005,14
C,I,2006,14
C,I,2007,10
C,I,2008,9
C,I,2009,8
C,I,2010,10
C,I,2011,4
C,J,1800,0
C,J,1801,0
C,J,1802,0
C,J,1803,1
C,J,1804,0
C,J,1805,0
C,J,1806,0
C,J,1807,0
C,J,1808,0
C,J,1809,0
C,J,1810,0
C,J,1811,0
C,J,1812,1
C,J,1813,0
C,J,1814,1
C,J,1815,0
C,J,1816,0
C,J,1817,1
C,J,1818,0
C,J,1819,0
C,J,1820,0
C,J,1821,0
C,J,1822,1
C,J,1823,0
C,J,1824,3
C,J,1825,0
C,J,1826,0
C,J,1827,0
C,J,1828,0
C,J,1829,2
C,J,1830,1
C,J,1831,0
C,J,1832,0
C,J,1833,0
C,J,1834,1
C,J,1835,0
C,J,1836,0
C,J,1837,0
C,J,1838,0
C,J,1839,0
C,J,1840,0
C,J,1841,1
C,J,1842,0
C,J,1843,1
C,J,1844,0
C,J,1845,0
C,J,1846,1
C,J,1847,2
C,J,1848,2
C,J,1849,1
C,J,1850,1
C,J,1851,1
C,J,1852,1
C,J,1853,1
C,J,1854,1
C,J,1855,0
C,J,1856,1
C,J,1857,1
C,J,1858,1
C,J,1859,5
C,J,1860,1
C,J,1861,5
C,J,1862,4
C,J,1863,5
C,J,1864,11
C,J,1865,10
C,J,1866,25
C,J,1867,40
C,J,1868,68
C,J,1869,97
C,J,1870,136
C,J,1871,203
C,J,1872,309
C,J,1873,425
C,J,1874,542
C,J,1875,776
C,J,1876,944
C,J,1877,1193
C,J,1878,1441
C,J,1879,1634
C,J,1880,2108
C,J,1881,2387
C,J,1882,2927
C,J,1883,3169
C,J,1884,3808
C,J,1885,4130
C,J,1886,4533
C,J,1887,4830
C,J,1888,5732
C,J,1889,6039
C,J,1890,6204
C,J,1891,6585
C,J,1892,7466
C,J,1893,7590
C,J,1894,7815
C,J,1895,8349
C,J,1896,8386
C,J,1897,8455
C,J,1898,8889
C,J,1899,8690
C,J,1900,9923
C,J,1901,9428
C,J,1902,10379
C,J,1903,10719
C,J,1904,11030
C,J,1905,11689
C,J,1906,11773
C,J,1907,12519
C,J,1908,12909
C,J,1909,13130
C,J,1910,13746
C,J,1911,13774
C,J,1912,14156
C,J,1913,14645
C,J,1914,15626
C,J,1915,15282
C,J,1916,14972
C,J,1917,15315
C,J,1918,15788
C,J,1919,15436
C,J,1920,16273
C,J,1921,16273
C,J,1922,15215
C,J,1923,14972
C,J,1924,14917
C,J,1925,14034
C,J,1926,13593
C,J,1927,12806
C,J,1928,12075
C,J,1929,11215
C,J,1930,11089
C,J,1931,9997
C,J,1932,9720
C,J,1933,8832
C,J,1934,8425
C,J,1935,7908
C,J,1936,7212
C,J,1937,6891
C,J,1938,6568
C,J,1939,6310
C,J,1940,6059
C,J,1941,6002
C,J,1942,6227
C,J,1943,5836
C,J,1944,5288
C,J,1945,4826
C,J,1946,4968
C,J,1947,5218
C,J,1948,4580
C,J,1949,4056
C,J,1950,3851
C,J,1951,3600
C,J,1952,3613
C,J,1953,3330
C,J,1954,3123
C,J,1955,2944
C,J,1956,2766
C,J,1957,2652
C,J,1958,2339
C,J,1959,2186
C,J,1960,1989
C,J,1961,1845
C,J,1962,1692
C,J,1963,1495
C,J,1964,1384
C,J,1965,1105
C,J,1966,934
C,J,1967,837
C,J,1968,815
C,J,1969,778
C,J,1970,809
C,J,1971,743
C,J,1972,686
C,J,1973,629
C,J,1974,618
C,J,1975,628
C,J,1976,602
C,J,1977,637
C,J,1978,598
C,J,1979,559
C,J,1980,615
C,J,1981,580
C,J,1982,551
C,J,1983,447
C,J,1984,455
C,J,1985,418
C,J,1986,316
C,J,1987,296
C,J,1988,246
C,J,1989,234
C,J,1990,209
C,J,1991,178
C,J,1992,162
C,J,1993,141
C,J,1994,119
C,J,1995,131
C,J,1996,97
C,J,1997,116
C,J,1998,110
C,J,1999,112
C,J,2000,136
C,J,2001,103
C,J,2002,124
C,J,2003,115
C,J,2004,99
C,J,2005,119
C,J,2006,88
C,J,2007,68
C,J,2008,59
C,J,2009,55
C,J,2010,43
C,J,2011,26
C,K,1800,0
C,K,1801,0
C,K,1802,0
C,K,1803,0
C,K,1804,0
C,K,1805,0
C,K,1806,0
C,K,1807,0
C,K,1808,0
C,K,1809,0
C,K,1810,0
C,K,1811,1
C,K,1812,0
C,K,1813,0
C,K,1814,0
C,K,1815,0
C,K,1816,0
C,K,1817,0
C,K,1818,0
C,K,1819,0
C,K,1820,0
C,K,1821,0
C,K,1822,0
C,K,1823,0
C,K,1824,0
C,K,1825,0
C,K,1826,0
C,K,1827,0
C,K,1828,0
C,K,1829,0
C,K,1830,0
C,K,1831,0
C,K,1832,0
C,K,1833,0
C,K,1834,0
C,K,1835,0
C,K,1836,0
C,K,1837,0
C,K,1838,0
C,K,1839,0
C,K,1840,0
C,K,1841,0
C,K,1842,0
C,K,1843,0
C,K,1844,0
C,K,1845,0
C,K,1846,0
C,K,1847,0
C,K,1848,0
C,K,1849,0
C,K,1850,0
C,K,1851,0
C,K,1852,0
C,K,1853,0
C,K,1854,0
C,K,1855,0
C,K,1856,0
C,K,1857,0
C,K,1858,0
C,K,1859,0
C,K,1860,0
C,K,1861,0
C,K,1862,1
C,K,1863,1
C,K,1864,0
C,K,1865,1
C,K,1866,1
C,K,1867,1
C,K,1868,2
C,K,1869,6
C,K,1870,14
C,K,1871,26
C,K,1872,19
C,K,1873,30
C,K,1874,57
C,K,1875,55
C,K,1876,67
C,K,1877,93
C,K,1878,106
C,K,1879,126
C,K,1880,167
C,K,1881,190
C,K,1882,206
C,K,1883,254
C,K,1884,303
C,K,1885,321
C,K,1886,372
C,K,1887,415
C,K,1888,438
C,K,1889,509
C,K,1890,543
C,K,1891,568
C,K,1892,568
C,K,1893,641
C,K,1894,672
C,K,1895,724
C,K,1896,687
C,K,1897,754
C,K,1898,764
C,K,1899,772
C,K,1900,917
C,K,1901,847
C,K,1902,1073
C,K,1903,1121
C,K,1904,1164
C,K,1905,1217
C,K,1906,1273
C,K,1907,1315
C,K,1908,1448
C,K,1909,1537
C,K,1910,1483
C,K,1911,1530
C,K,1912,1544
C,K,1913,1573
C,K,1914,1666
C,K,1915,1627
C,K,1916,1577
C,K,1917,1576
C,K,1918,1574
C,K,1919,1497
C,K,1920,1657
C,K,1921,1611
C,K,1922,1578
C,K,1923,1562
C,K,1924,1495
C,K,1925,1378
C,K,1926,1232
C,K,1927,1282
C,K,1928,1065
C,K,1929,992
C,K,1930,973
C,K,1931,897
C,K,1932,871
C,K,1933,833
C,K,1934,787
C,K,1935,763
C,K,1936,705
C,K,1937,702
C,K,1938,697
C,K,1939,702
C,K,1940,698
C,K,1941,701
C,K,1942,739
C,K,1943,746
C,K,1944,701
C,K,1945,619
C,K,1946,790
C,K,1947,792
C,K,1948,757
C,K,1949,749
C,K,1950,773
C,K,1951,854
C,K,1952,773
C,K,1953,774
C,K,1954,801
C,K,1955,805
C,K,1956,872
C,K,1957,802
C,K,1958,823
C,K,1959,774
C,K,1960,723
C,K,1961,650
C,K,1962,601
C,K,1963,540
C,K,1964,480
C,K,1965,419
C,K,1966,337
C,K,1967,334
C,K,1968,282
C,K,1969,272
C,K,1970,276
C,K,1971,242
C,K,1972,235
C,K,1973,213
C,K,1974,159
C,K,1975,191
C,K,1976,157
C,K,1977,186
C,K,1978,163
C,K,1979,179
C,K,1980,132
C,K,1981,132
C,K,1982,129
C,K,1983,135
C,K,1984,112
C,K,1985,122
C,K,1986,88
C,K,1987,103
C,K,1988,92
C,K,1989,85
C,K,1990,90
C,K,1991,85
C,K,1992,69
C,K,1993,82
C,K,1994,71
C,K,1995,57
C,K,1996,63
C,K,1997,60
C,K,1998,49
C,K,1999,57
C,K,2000,53
C,K,2001,52
C,K,2002,42
C,K,2003,46
C,K,2004,52
C,K,2005,44
C,K,2006,53
C,K,2007,41
C,K,2008,36
C,K,2009,29
C,K,2010,31
C,K,2011,11
C,L,1800,0
C,L,1801,0
C,L,1802,1
C,L,1803,0
C,L,1804,0
C,L,1805,0
C,L,1806,0
C,L,1807,0
C,L,1808,0
C,L,1809,0
C,L,1810,0
C,L,1811,0
C,L,1812,0
C,L,1813,0
C,L,1814,1
C,L,1815,0
C,L,1816,0
C,L,1817,0
C,L,1818,1
C,L,1819,1
C,L,1820,0
C,L,1821,0
C,L,1822,0
C,L,1823,0
C,L,1824,0
C,L,1825,0
C,L,1826,0
C,L,1827,0
C,L,1828,0
C,L,1829,0
C,L,1830,1
C,L,1831,0
C,L,1832,0
C,L,1833,0
C,L,1834,0
C,L,1835,0
C,L,1836,0
C,L,1837,0
C,L,1838,0
C,L,1839,0
C,L,1840,0
C,L,1841,1
C,L,1842,0
C,L,1843,0
C,L,1844,0
C,L,1845,0
C,L,1846,0
C,L,1847,2
C,L,1848,1
C,L,1849,0
C,L,1850,0
C,L,1851,0
C,L,1852,0
C,L,1853,0
C,L,1854,0
C,L,1855,3
C,L,1856,0
C,L,1857,1
C,L,1858,0
C,L,1859,1
C,L,1860,1
C,L,1861,0
C,L,1862,2
C,L,1863,6
C,L,1864,5
C,L,1865,10
C,L,1866,13
C,L,1867,23
C,L,1868,32
C,L,1869,48
C,L,1870,91
C,L,1871,113
C,L,1872,164
C,L,1873,211
C,L,1874,309
C,L,1875,422
C,L,1876,495
C,L,1877,636
C,L,1878,768
C,L,1879,860
C,L,1880,1200
C,L,1881,1320
C,L,1882,1628
C,L,1883,1830
C,L,1884,2150
C,L,1885,2340
C,L,1886,2622
C,L,1887,2827
C,L,1888,3428
C,L,1889,3686
C,L,1890,3947
C,L,1891,4177
C,L,1892,4660
C,L,1893,4875
C,L,1894,5312
C,L,1895,5591
C,L,1896,5751
C,L,1897,5843
C,L,1898,6174
C,L,1899,6145
C,L,1900,6986
C,L,1901,6721
C,L,1902,7564
C,L,1903,7731
C,L,1904,7923
C,L,1905,8475
C,L,1906,8412
C,L,1907,8826
C,L,1908,9058
C,L,1909,9303
C,L,1910,9426
C,L,1911,9224
C,L,1912,9551
C,L,1913,9519
C,L,1914,9682
C,L,1915,9383
C,L,1916,8918
C,L,1917,8876
C,L,1918,9087
C,L,1919,8474
C,L,1920,8587
C,L,1921,8431
C,L,1922,7778
C,L,1923,7497
C,L,1924,7231
C,L,1925,6733
C,L,1926,6161
C,L,1927,5832
C,L,1928,5360
C,L,1929,4692
C,L,1930,4464
C,L,1931,3916
C,L,1932,3672
C,L,1933,3344
C,L,1934,2992
C,L,1935,2888
C,L,1936,2565
C,L,1937,2529
C,L,1938,2388
C,L,1939,2365
C,L,1940,2208
C,L,1941,2248
C,L,1942,2392
C,L,1943,2219
C,L,1944,1979
C,L,1945,1911
C,L,1946,1988
C,L,1947,2392
C,L,1948,2114
C,L,1949,1998
C,L,1950,1738
C,L,1951,1658
C,L,1952,1487
C,L,1953,1349
C,L,1954,1270
C,L,1955,1140
C,L,1956,1069
C,L,1957,1043
C,L,1958,858
C,L,1959,849
C,L,1960,871
C,L,1961,697
C,L,1962,672
C,L,1963,583
C,L,1964,499
C,L,1965,435
C,L,1966,409
C,L,1967,347
C,L,1968,289
C,L,1969,306
C,L,1970,248
C,L,1971,256
C,L,1972,204
C,L,1973,178
C,L,1974,169
C,L,1975,144
C,L,1976,138
C,L,1977,134
C,L,1978,130
C,L,1979,131
C,L,1980,123
C,L,1981,147
C,L,1982,110
C,L,1983,99
C,L,1984,78
C,L,1985,94
C,L,1986,81
C,L,1987,61
C,L,1988,73
C,L,1989,54
C,L,1990,52
C,L,1991,50
C,L,1992,30
C,L,1993,31
C,L,1994,25
C,L,1995,27
C,L,1996,18
C,L,1997,29
C,L,1998,24
C,L,1999,26
C,L,2000,30
C,L,2001,24
C,L,2002,21
C,L,2003,22
C,L,2004,25
C,L,2005,16
C,L,2006,29
C,L,2007,37
C,L,2008,23
C,L,2009,20
C,L,2010,20
C,L,2011,10
C,M,1800,1
C,M,1801,0
C,M,1802,0
C,M,1803,0
C,M,1804,0
C,M,1805,0
C,M,1806,0
C,M,1807,0
C,M,1808,0
C,M,1809,0
C,M,1810,0
C,M,1811,0
C,M,1812,1
C,M,1813,0
C,M,1814,0
C,M,1815,0
C,M,1816,0
C,M,1817,0
C,M,1818,0
C,M,1819,0
C,M,1820,0
C,M,1821,1
C,M,1822,0
C,M,1823,0
C,M,1824,0
C,M,1825,0
C,M,1826,0
C,M,1827,0
C,M,1828,1
C,M,1829,1
C,M,1830,0
C,M,1831,0
C,M,1832,0
C,M,1833,0
C,M,1834,0
C,M,1835,0
C,M,1836,0
C,M,1837,0
C,M,1838,1
C,M,1839,0
C,M,1840,0
C,M,1841,0
C,M,1842,0
C,M,1843,0
C,M,1844,0
C,M,1845,0
C,M,1846,0
C,M,1847,0
C,M,1848,0
C,M,1849,0
C,M,1850,0
C,M,1851,0
C,M,1852,0
C,M,1853,1
C,M,1854,0
C,M,1855,0
C,M,1856,0
C,M,1857,0
C,M,1858,2
C,M,1859,0
C,M,1860,1
C,M,1861,1
C,M,1862,2
C,M,1863,8
C,M,1864,7
C,M,1865,20
C,M,1866,33
C,M,1867,43
C,M,1868,62
C,M,1869,111
C,M,1870,203
C,M,1871,233
C,M,1872,343
C,M,1873,465
C,M,1874,621
C,M,1875,785
C,M,1876,1017
C,M,1877,1185
C,M,1878,1499
C,M,1879,1757
C,M,1880,2257
C,M,1881,2502
C,M,1882,3146
C,M,1883,3421
C,M,1884,4066
C,M,1885,4402
C,M,1886,4939
C,M,1887,5333
C,M,1888,6033
C,M,1889,6441
C,M,1890,6915
C,M,1891,7485
C,M,1892,8083
C,M,1893,8294
C,M,1894,8833
C,M,1895,9352
C,M,1896,9876
C,M,1897,9780
C,M,1898,10420
C,M,1899,10321
C,M,1900,11760
C,M,1901,11352
C,M,1902,12309
C,M,1903,12809
C,M,1904,13080
C,M,1905,13777
C,M,1906,13685
C,M,1907,14438
C,M,1908,14613
C,M,1909,14713
C,M,1910,15337
C,M,1911,14931
C,M,1912,15802
C,M,1913,15601
C,M,1914,15921
C,M,1915,15421
C,M,1916,15002
C,M,1917,14684
C,M,1918,14628
C,M,1919,14077
C,M,1920,14526
C,M,1921,14652
C,M,1922,13481
C,M,1923,12656
C,M,1924,11648
C,M,1925,10971
C,M,1926,9946
C,M,1927,9233
C,M,1928,8405
C,M,1929,7538
C,M,1930,6975
C,M,1931,6188
C,M,1932,5801
C,M,1933,5113
C,M,1934,4864
C,M,1935,4520
C,M,1936,4118
C,M,1937,3797
C,M,1938,3430
C,M,1939,3384
C,M,1940,3184
C,M,1941,2970
C,M,1942,3029
C,M,1943,2805
C,M,1944,2565
C,M,1945,2351
C,M,1946,2540
C,M,1947,2590
C,M,1948,2375
C,M,1949,2347
C,M,1950,2157
C,M,1951,2129
C,M,1952,2201
C,M,1953,1976
C,M,1954,2094
C,M,1955,1966
C,M,1956,1921
C,M,1957,1839
C,M,1958,1596
C,M,1959,1539
C,M,1960,1402
C,M,1961,1234
C,M,1962,1136
C,M,1963,1020
C,M,1964,907
C,M,1965,711
C,M,1966,697
C,M,1967,656
C,M,1968,549
C,M,1969,517
C,M,1970,503
C,M,1971,441
C,M,1972,422
C,M,1973,357
C,M,1974,378
C,M,1975,358
C,M,1976,307
C,M,1977,361
C,M,1978,324
C,M,1979,317
C,M,1980,266
C,M,1981,260
C,M,1982,261
C,M,1983,200
C,M,1984,215
C,M,1985,189
C,M,1986,175
C,M,1987,157
C,M,1988,139
C,M,1989,128
C,M,1990,125
C,M,1991,115
C,M,1992,92
C,M,1993,91
C,M,1994,82
C,M,1995,59
C,M,1996,73
C,M,1997,68
C,M,1998,77
C,M,1999,80
C,M,2000,60
C,M,2001,61
C,M,2002,60
C,M,2003,64
C,M,2004,61
C,M,2005,69
C,M,2006,39
C,M,2007,46
C,M,2008,41
C,M,2009,29
C,M,2010,21
C,M,2011,10
C,N,1800,0
C,N,1801,0
C,N,1802,0
C,N,1803,0
C,N,1804,0
C,N,1805,1
C,N,1806,0
C,N,1807,0
C,N,1808,0
C,N,1809,0
C,N,1810,0
C,N,1811,0
C,N,1812,0
C,N,1813,0
C,N,1814,0
C,N,1815,0
C,N,1816,0
C,N,1817,0
C,N,1818,0
C,N,1819,0
C,N,1820,0
C,N,1821,0
C,N,1822,1
C,N,1823,0
C,N,1824,0
C,N,1825,0
C,N,1826,0
C,N,1827,0
C,N,1828,0
C,N,1829,0
C,N,1830,0
C,N,1831,0
C,N,1832,0
C,N,1833,0
C,N,1834,0
C,N,1835,0
C,N,1836,0
C,N,1837,0
C,N,1838,0
C,N,1839,0
C,N,1840,0
C,N,1841,0
C,N,1842,0
C,N,1843,0
C,N,1844,0
C,N,1845,0
C,N,1846,0
C,N,1847,0
C,N,1848,0
C,N,1849,0
C,N,1850,0
C,N,1851,1
C,N,1852,0
C,N,1853,0
C,N,1854,0
C,N,1855,0
C,N,1856,1
C,N,1857,0
C,N,1858,1
C,N,1859,1
C,N,1860,0
C,N,1861,1
C,N,1862,0
C,N,1863,1
C,N,1864,1
C,N,1865,3
C,N,1866,4
C,N,1867,3
C,N,1868,9
C,N,1869,19
C,N,1870,26
C,N,1871,30
C,N,1872,56
C,N,1873,74
C,N,1874,126
C,N,1875,141
C,N,1876,169
C,N,1877,203
C,N,1878,279
C,N,1879,317
C,N,1880,385
C,N,1881,454
C,N,1882,574
C,N,1883,659
C,N,1884,760
C,N,1885,834
C,N,1886,891
C,N,1887,1031
C,N,1888,1118
C,N,1889,1224
C,N,1890,1292
C,N,1891,1361
C,N,1892,1476
C,N,1893,1497
C,N,1894,1527
C,N,1895,1626
C,N,1896,1572
C,N,1897,1629
C,N,1898,1625
C,N,1899,1646
C,N,1900,1849
C,N,1901,1682
C,N,1902,1927
C,N,1903,1910
C,N,1904,1974
C,N,1905,2123
C,N,1906,2103
C,N,1907,2214
C,N,1908,2162
C,N,1909,2251
C,N,1910,2349
C,N,1911,2294
C,N,1912,2454
C,N,1913,2312
C,N,1914,2479
C,N,1915,2307
C,N,1916,2294
C,N,1917,2152
C,N,1918,2170
C,N,1919,2120
C,N,1920,2261
C,N,1921,2366
C,N,1922,2102
C,N,1923,2153
C,N,1924,2057
C,N,1925,1879
C,N,1926,1865
C,N,1927,1719
C,N,1928,1685
C,N,1929,1490
C,N,1930,1502
C,N,1931,1351
C,N,1932,1271
C,N,1933,1193
C,N,1934,1185
C,N,1935,1080
C,N,1936,1029
C,N,1937,922
C,N,1938,862
C,N,1939,825
C,N,1940,690
C,N,1941,702
C,N,1942,677
C,N,1943,626
C,N,1944,542
C,N,1945,457
C,N,1946,510
C,N,1947,514
C,N,1948,466
C,N,1949,432
